IsSuccessful,DateOfBirth,AccountCreated,IsCreatedOnline,RequestType,RequestStartDate,RequestStartTime,RequestSubmissionTime,CreatedBy
1,1989-06-24,1,0,Rent,2012-10-22,08:48,20:20,DW-WHZOatSuLnW-5512@yandex.com
0,1988-03-04,1,1,Rent,2012-10-22,08:44,14:33,DW-YFiFUcJHkariQ-5978@tutanota.com
0,2001-06-03,1,1,Sale,2012-10-23,11:31,16:19,DW-pNHSWksYRkHU-0534@gmx.com
1,1997-12-02,1,0,Sale,2012-10-23,11:01,11:43,DW-jOkwrVQipAiL-0843@hotmail.com
0,2023-01-25,0,1,Sale,2012-10-24,14:19,18:10,Anonymous
0,2024-01-25,0,1,Sale,2012-10-25,08:01,16:16,Anonymous
0,2023-04-22,0,1,Sale,2012-10-25,17:37,19:27,Anonymous
1,1989-10-10,1,1,Rent,2012-10-25,12:09,12:37,DW-GPcFOfwuooqXcapr-2701@wp.pl
0,1978-06-30,1,1,Sale,2012-10-25,09:26,09:35,DW-bnzKdtWK-6073@o2.pl
1,1988-09-27,1,1,Sale,2012-10-25,10:40,20:18,DW-ikPZCesmqBCHM-3526@yahoo.com
0,1984-08-09,1,1,Sale,2012-10-26,13:43,21:58,DW-WHBQWasAljJsyKr-6881@onet.pl
0,1992-08-15,1,1,Rent,2012-10-26,09:50,17:30,DW-ZbOqmkDlELTRxho-1288@tutanota.com
1,1974-06-26,1,1,Rent,2012-10-27,13:02,16:14,DW-jTzOZZixChON-2050@yahoo.com
1,1969-10-31,1,1,Sale,2012-10-27,10:52,13:44,DW-mYUusqOOVnImvXkj-2611@wp.pl
0,1998-05-24,1,1,Sale,2012-10-28,10:38,12:09,DW-WxooxHEJzctmn-0752@inbox.lv
0,2003-04-30,1,1,Rent,2012-10-28,06:56,11:36,DW-SqbotScOPxJ-2795@interia.pl
0,1980-03-28,1,1,Sale,2012-10-28,08:30,19:29,DW-lIAMGxlrFmyas-5499@protonmail.com
0,1970-08-18,1,1,Sale,2012-10-28,14:32,15:46,DW-DLjdpwEjuKLkj-8174@live.com
0,1979-03-06,1,1,Sale,2012-10-28,15:04,22:01,DW-FlPjEeOhMhpDAMc-8185@yahoo.com
1,1991-09-18,1,1,Sale,2012-10-29,10:23,18:13,DW-pYApfSUwNwQdtH-7590@interia.pl
0,2002-01-23,1,1,Rent,2012-10-30,18:19,20:38,DW-ZzCDvgRL-8468@outlook.com
0,1998-05-19,1,1,Sale,2012-10-30,10:34,17:52,DW-RoMnTCyKpsON-2295@outlook.com
1,1996-04-24,1,1,Rent,2012-10-31,11:01,16:16,DW-ycddscIHhvKryYm-5379@op.pl
1,1974-08-11,1,1,Rent,2012-10-31,13:51,22:31,DW-VSNqteQNrjQK-3245@inbox.lv
0,1996-05-29,1,1,Sale,2012-10-31,09:52,21:43,DW-pwkKqVpSQFbYz-6492@wp.pl
0,2023-03-14,0,1,Rent,2012-11-01,14:03,19:22,Anonymous
1,1975-09-10,1,1,Sale,2012-11-01,11:14,16:49,DW-NzGZgMxaqvAmihNn-6550@tutanota.com
0,2023-08-27,0,1,Sale,2012-11-02,15:05,17:58,Anonymous
1,2003-05-22,1,1,Rent,2012-11-04,07:21,21:09,DW-sYWnNcHhexuLrzu-2633@protonmail.com
1,1962-11-23,1,1,Sale,2012-11-05,11:49,16:46,DW-yWFXsBOAVeitnVQn-5183@gmail.com
1,1973-02-28,1,0,Rent,2012-11-06,16:08,21:12,DW-SQimlVgMZzrS-1277@icloud.com
1,1980-08-24,1,1,Sale,2012-11-06,08:16,21:17,DW-RzffCIhXKwDgMID-1594@interia.pl
0,1987-03-24,1,0,Sale,2012-11-06,09:59,17:32,DW-yPHmjXVPECezaw-9975@wp.pl
0,1985-12-19,1,1,Rent,2012-11-07,15:52,16:22,DW-mYhDbZZyrUA-2363@protonmail.com
1,1967-05-13,1,1,Sale,2012-11-07,12:52,15:38,DW-kKASVpTDJyJqBTY-1112@onet.pl
0,2023-03-23,0,0,Sale,2012-11-07,09:22,13:07,Anonymous
0,1985-02-10,1,1,Sale,2012-11-08,11:44,12:52,DW-jROIuIIJBSgCmz-9291@interia.pl
1,2003-12-27,1,1,Rent,2012-11-09,09:45,15:06,DW-LAdtZhSAIHt-5291@hotmail.com
1,2004-01-22,1,1,Sale,2012-11-09,16:42,19:50,DW-xvyxjGfAclfUTBcb-1140@op.pl
0,1960-05-22,1,1,Sale,2012-11-09,13:34,13:43,DW-xYTukyZQGFhAc-4882@interia.pl
1,1967-09-22,1,1,Sale,2012-11-10,16:07,18:53,DW-RXnuMBfaKhzpBan-2996@me.com
0,2024-01-23,0,1,Sale,2012-11-10,15:03,22:26,Anonymous
1,1992-07-23,1,1,Sale,2012-11-10,07:19,14:44,DW-BEeDvLUZ-5400@inbox.lv
0,1999-05-01,1,1,Rent,2012-11-10,06:48,13:23,DW-pRjUgavQgDq-9701@interia.pl
1,1960-12-06,1,1,Rent,2012-11-10,08:02,13:13,DW-VIfHrsWulOq-7326@yahoo.com
0,2023-10-05,0,0,Rent,2012-11-10,17:39,19:22,Anonymous
0,2023-11-08,0,0,Sale,2012-11-11,07:19,10:57,Anonymous
0,1978-10-21,1,1,Sale,2012-11-11,11:11,11:22,DW-vOPzTTvDjtD-6414@aol.com
1,1968-09-16,1,1,Rent,2012-11-12,08:42,16:53,DW-XvZGSCUWW-8306@mail.com
0,1969-08-05,1,1,Sale,2012-11-12,15:03,16:25,DW-LSLpalNWwMcj-7715@onet.pl
1,1989-12-10,1,1,Sale,2012-11-12,14:39,15:06,DW-KqkZYnwVour-2713@me.com
0,2023-04-15,0,1,Rent,2012-11-13,07:09,14:02,Anonymous
0,1974-08-14,1,1,Sale,2012-11-13,14:28,20:20,DW-RDhUTInzZieUrGa-0685@op.pl
1,1974-06-05,1,1,Rent,2012-11-14,10:48,21:16,DW-OQZHJhNNq-5597@aol.com
1,1974-04-07,1,1,Sale,2012-11-14,16:28,21:49,DW-iwoeSFzdGD-5525@protonmail.com
0,2023-02-08,0,1,Sale,2012-11-14,06:24,06:32,Anonymous
1,1966-10-10,1,1,Sale,2012-11-14,09:29,12:28,DW-dypZXIgvnpJfz-0004@outlook.com
0,2023-12-24,0,1,Rent,2012-11-14,07:44,10:58,Anonymous
0,1962-08-12,1,1,Sale,2012-11-14,07:10,14:04,DW-QnoQjqBTvmaP-2655@live.com
0,1991-04-22,1,1,Sale,2012-11-15,10:38,18:38,DW-ifduRLfkWGexs-4331@o2.pl
0,2023-04-12,0,0,Rent,2012-11-15,11:23,16:03,Anonymous
1,1997-03-15,1,1,Sale,2012-11-16,06:19,19:37,DW-wqlLsqySJ-9468@zoho.com
0,2023-06-17,0,1,Rent,2012-11-17,15:40,20:04,Anonymous
1,1999-06-09,1,1,Rent,2012-11-18,09:53,13:18,DW-wZzzTVywRfY-9342@live.com
0,2023-02-09,0,1,Sale,2012-11-20,15:26,16:51,Anonymous
1,1960-07-16,1,0,Sale,2012-11-20,07:30,11:13,DW-piMRqsywVwDqHOEh-7255@hotmail.com
0,1984-03-13,1,1,Sale,2012-11-20,08:30,22:29,DW-ykGEUMKJyNscLaIl-5387@tutanota.com
0,1987-09-20,1,1,Sale,2012-11-21,07:51,12:33,DW-LWrdIgLIc-1047@onet.pl
0,2023-04-03,0,0,Sale,2012-11-21,13:13,22:46,Anonymous
0,2023-06-30,0,0,Rent,2012-11-22,12:01,15:39,Anonymous
1,1975-05-27,1,1,Sale,2012-11-22,13:16,20:16,DW-nuHkyspmEGUmJsYt-3338@gmail.com
1,2003-03-08,1,1,Sale,2012-11-22,13:05,14:12,DW-zirsqleCBY-5189@gmx.com
0,1998-06-23,1,1,Rent,2012-11-23,12:21,13:48,DW-GAhPQCIvD-7284@op.pl
1,1977-02-03,1,1,Sale,2012-11-23,19:30,22:16,DW-MwbYHJwGPeXVcU-4187@inbox.lv
1,1990-03-13,1,1,Rent,2012-11-24,11:05,16:25,DW-wygfXnQiU-1661@gmx.com
1,2000-09-06,1,1,Sale,2012-11-24,21:00,22:21,DW-tlJbrZTINrTnb-8207@zoho.com
0,1999-03-11,1,1,Rent,2012-11-24,08:08,17:44,DW-vxqHCRwCDLFsY-2244@gmx.com
0,1994-10-10,1,1,Sale,2012-11-25,16:13,17:39,DW-ylVaYqttORlLx-8160@onet.pl
0,1987-01-14,1,1,Sale,2012-11-25,07:56,21:38,DW-rMBdMlwarshR-1756@o2.pl
0,1977-07-04,1,1,Sale,2012-11-25,17:30,21:24,DW-KCvGjSYsDozaFGcf-7166@hotmail.com
0,2023-03-17,0,1,Sale,2012-11-27,13:39,20:25,Anonymous
0,1961-11-07,1,1,Sale,2012-11-29,08:27,21:11,DW-aHnVtPmYJvxOMIgx-3466@zoho.com
1,2004-08-19,1,1,Rent,2012-11-29,14:29,15:35,DW-sogjjXEihH-5875@aol.com
1,2003-03-19,1,1,Sale,2012-11-29,15:30,22:11,DW-ERSWymxDBc-8152@live.com
1,1968-08-03,1,1,Sale,2012-11-30,06:44,14:01,DW-eYRtyCWSVIJHw-8726@tutanota.com
0,1995-08-17,1,0,Sale,2012-11-30,12:53,19:46,DW-mkJeveKgwgbyXWi-6152@onet.pl
0,2023-08-13,0,0,Rent,2012-12-01,07:22,07:34,Anonymous
1,1973-08-26,1,1,Sale,2012-12-01,10:15,13:08,DW-EGMIqLJfuU-7584@icloud.com
0,2023-10-17,0,1,Rent,2012-12-01,11:04,19:54,Anonymous
0,2024-03-15,0,1,Rent,2012-12-02,08:44,15:44,Anonymous
0,1984-02-29,1,1,Sale,2012-12-02,11:31,12:52,DW-CUulLZQGJekV-6826@outlook.com
0,1992-09-22,1,1,Rent,2012-12-03,14:52,21:06,DW-MwEvlLczPKt-7649@op.pl
0,1995-03-18,1,1,Rent,2012-12-03,12:59,19:02,DW-xXScAZZKk-8155@yahoo.com
0,2024-02-14,0,1,Sale,2012-12-03,16:46,21:29,Anonymous
1,1976-10-15,1,1,Sale,2012-12-03,07:01,19:47,DW-AUAZDliu-8331@icloud.com
0,1963-01-05,1,1,Sale,2012-12-04,11:01,17:36,DW-klkeLPdUcszlOr-5613@me.com
1,2002-02-16,1,1,Sale,2012-12-04,07:22,10:19,DW-ZxgOEGaqvKWWFj-2729@mail.com
1,1986-01-21,1,1,Sale,2012-12-05,15:45,18:01,DW-oRLkOhyqeWMj-3129@live.com
1,1967-06-23,1,1,Rent,2012-12-07,13:37,14:31,DW-TqnQcpOIhfn-3692@icloud.com
0,2023-05-25,0,1,Sale,2012-12-07,06:39,11:13,Anonymous
0,2023-11-08,0,1,Sale,2012-12-08,12:20,15:46,Anonymous
0,1973-10-24,1,1,Rent,2012-12-08,09:37,22:05,DW-KZvQXRpm-4390@gmail.com
0,1988-11-25,1,1,Rent,2012-12-09,14:35,15:01,DW-RjoGupFJVpsal-4076@gmx.com
1,1984-10-19,1,1,Rent,2012-12-09,07:41,19:57,DW-dYaSMRQuWGNhEzR-8612@mail.com
0,1998-05-05,1,0,Sale,2012-12-10,14:00,16:36,DW-qUWoNnhogfgQEt-9028@inbox.lv
1,1966-12-21,1,1,Sale,2012-12-11,08:07,22:46,DW-zlsLGRqqkQK-3060@interia.pl
0,2023-10-27,0,1,Sale,2012-12-11,06:34,15:51,Anonymous
1,1983-07-30,1,1,Rent,2012-12-11,10:55,18:45,DW-LJrZHbso-2975@gmx.com
0,1989-07-12,1,1,Sale,2012-12-11,06:44,10:27,DW-QrQPNFSXSeY-5873@gmail.com
1,1978-03-04,1,1,Sale,2012-12-11,13:24,15:33,DW-AxsKJmIdHsZNM-2935@inbox.lv
0,1980-09-24,1,0,Rent,2012-12-12,07:21,09:34,DW-XuiwmVRyfaMDs-2668@gmx.com
0,1995-12-24,1,1,Sale,2012-12-12,15:54,21:39,DW-uFcVMVDhuObAfK-7036@icloud.com
1,2001-06-24,1,1,Rent,2012-12-12,10:31,11:06,DW-ueVtblmcyOYQ-7416@zoho.com
0,2000-04-03,1,1,Sale,2012-12-12,09:13,12:04,DW-dnEamcNubWp-7332@outlook.com
1,1981-11-14,1,0,Sale,2012-12-13,09:06,19:38,DW-rXmKZwZpiSdaud-8335@yahoo.com
0,1994-02-04,1,1,Rent,2012-12-13,07:16,09:29,DW-WnFEgDNCKxQT-1818@wp.pl
1,1960-07-29,1,1,Sale,2012-12-14,08:06,09:16,DW-JCIjAoke-2568@onet.pl
0,2023-11-21,0,0,Rent,2012-12-15,14:47,22:22,Anonymous
0,2023-02-27,0,1,Rent,2012-12-15,08:58,12:50,Anonymous
0,1973-05-15,1,1,Sale,2012-12-15,13:20,14:32,DW-jGkywPCHBMJSq-3872@interia.pl
0,1974-11-02,1,1,Rent,2012-12-16,17:15,21:07,DW-bCBFeZjkbQjnHQZp-5335@wp.pl
0,2023-03-08,0,0,Rent,2012-12-17,17:36,18:50,Anonymous
1,1985-08-01,1,1,Sale,2012-12-17,16:50,20:12,DW-aXsUqQMALYLwCWm-9655@outlook.com
1,1968-06-06,1,1,Sale,2012-12-17,14:23,15:43,DW-PXZqDAliGAcw-8005@gmail.com
1,1977-03-03,1,1,Sale,2012-12-18,07:51,12:24,DW-ydJfsVZinGj-2229@op.pl
1,1987-01-28,1,1,Sale,2012-12-19,13:48,18:37,DW-wSKJFZlps-3078@aol.com
0,2003-11-05,1,1,Sale,2012-12-20,08:19,14:00,DW-TEkXMTXrqedvg-5703@protonmail.com
1,2002-03-31,1,1,Sale,2012-12-20,06:51,18:43,DW-uoSWyrBKTHgg-7679@wp.pl
1,2003-04-27,1,1,Sale,2012-12-20,06:58,09:32,DW-wMvYYKnqTSnaj-6899@inbox.lv
1,1977-09-17,1,1,Sale,2012-12-20,07:55,16:29,DW-qeIvxrpGugmVivbz-3052@mail.com
1,1976-09-28,1,1,Rent,2012-12-21,19:53,22:06,DW-McbSRIWOoEFtx-2333@inbox.lv
0,2023-03-31,0,1,Rent,2012-12-21,20:18,22:24,Anonymous
0,1986-07-27,1,1,Rent,2012-12-21,11:50,18:42,DW-IhsoapAFYJG-8092@hotmail.com
1,1998-06-16,1,1,Sale,2012-12-21,07:17,14:01,DW-pPMecJfAZwrkfvm-5542@mail.com
0,1988-04-06,1,1,Rent,2012-12-21,07:56,22:24,DW-RmVwjkqq-5656@interia.pl
0,1963-11-23,1,1,Sale,2012-12-21,10:13,21:05,DW-blrSMbRrxk-5979@zoho.com
0,1968-06-22,1,1,Sale,2012-12-24,11:56,12:11,DW-ELdjSgOmatqak-6002@live.com
1,1968-05-30,1,1,Sale,2012-12-24,17:53,22:05,DW-DjAsrsFBwus-7364@mail.com
0,1970-08-18,1,1,Rent,2012-12-24,15:40,21:18,DW-DLjdpwEjuKLkj-8174@live.com
0,1965-07-20,1,1,Sale,2012-12-25,08:50,09:43,DW-OzGrGKAx-9853@yahoo.com
0,1982-06-05,1,1,Rent,2012-12-25,08:45,20:11,DW-FkuchIRUr-7569@live.com
1,1988-06-09,1,1,Sale,2012-12-25,16:08,20:48,DW-eSUUlOlG-7172@op.pl
0,1973-11-13,1,1,Sale,2012-12-26,11:28,18:50,DW-BjgJqkBo-5412@zoho.com
0,1984-03-02,1,1,Sale,2012-12-26,08:05,11:53,DW-ghlHpJtudNPGsY-2738@zoho.com
0,2023-06-06,0,1,Rent,2012-12-27,15:28,18:25,Anonymous
0,1995-07-30,1,1,Sale,2012-12-27,20:19,21:06,DW-SUxLHBXC-3393@tutanota.com
0,2023-06-10,0,1,Rent,2012-12-27,09:31,11:38,Anonymous
1,1963-12-03,1,1,Sale,2012-12-27,15:01,20:58,DW-mtBodpXr-5452@live.com
0,2003-03-05,1,1,Sale,2012-12-28,09:38,10:59,DW-OizuiQAq-9938@outlook.com
0,1997-03-23,1,0,Rent,2012-12-28,20:22,22:33,DW-ksCHafnvo-5795@tutanota.com
0,2024-01-14,0,1,Sale,2012-12-28,12:15,22:02,Anonymous
0,2023-12-21,0,1,Rent,2012-12-29,10:13,14:16,Anonymous
0,2023-07-05,0,1,Rent,2012-12-29,10:58,11:21,Anonymous
1,1996-01-04,1,1,Sale,2012-12-29,10:15,19:32,DW-aurICNhOe-9184@hotmail.com
1,1975-07-28,1,1,Rent,2012-12-30,09:17,17:34,DW-LBdtgfCrqmfauY-9790@onet.pl
0,1967-12-27,1,1,Rent,2012-12-30,06:53,11:37,DW-PwAthPPzdkvvm-2518@outlook.com
1,1999-06-17,1,1,Sale,2012-12-30,09:22,12:14,DW-YDgQFTctUAXeN-9927@icloud.com
1,1960-10-24,1,1,Sale,2012-12-30,14:44,20:01,DW-ItfqfxTsCLJ-0024@onet.pl
0,1975-01-11,1,1,Sale,2012-12-30,15:37,18:12,DW-jsfqPgbdtpGlC-7585@gmx.com
0,2001-03-20,1,1,Rent,2012-12-30,15:41,20:49,DW-KSXkVQnZTCo-4537@live.com
1,1980-10-20,1,1,Sale,2013-01-01,10:29,19:46,DW-xsgUJQOZ-1734@op.pl
1,1985-12-21,1,1,Sale,2013-01-01,06:56,19:23,DW-hWcjVPyjBbOzY-6176@interia.pl
0,2024-01-08,0,1,Rent,2013-01-01,07:43,08:25,Anonymous
0,1989-02-17,1,1,Sale,2013-01-02,07:17,20:44,DW-TauZbYICmiMu-3353@inbox.lv
0,1967-03-23,1,1,Rent,2013-01-02,12:57,15:41,DW-lGPdNmsqNUYQ-7407@interia.pl
1,1991-08-11,1,0,Sale,2013-01-02,18:00,21:23,DW-iyeewySIpurvxp-2540@icloud.com
0,2023-12-23,0,0,Sale,2013-01-02,12:04,19:32,Anonymous
1,1961-08-29,1,1,Sale,2013-01-02,11:52,17:58,DW-DJJVkTzz-3290@aol.com
0,2023-08-22,0,1,Sale,2013-01-02,14:37,21:32,Anonymous
1,1982-05-20,1,1,Rent,2013-01-03,08:06,16:38,DW-ONFnwTAMqqUd-9087@gmail.com
1,1992-01-25,1,0,Sale,2013-01-04,11:35,14:21,DW-rhruHpopTw-8609@yandex.com
1,1989-03-10,1,1,Rent,2013-01-04,08:53,10:54,DW-jHMNUDMHhFPWXtv-0702@o2.pl
0,2004-09-02,1,1,Sale,2013-01-04,17:26,20:55,DW-VmawNmDbTXOlH-4887@mail.com
0,2023-05-29,0,0,Sale,2013-01-05,11:00,15:48,Anonymous
0,1979-09-08,1,1,Rent,2013-01-05,10:06,11:01,DW-HFUkXhXY-9843@me.com
0,2002-04-26,1,1,Sale,2013-01-06,17:29,21:07,DW-ooNaalbS-7041@gmx.com
1,1997-08-03,1,1,Sale,2013-01-06,07:07,08:09,DW-UenvjTZmV-0451@mail.com
0,2023-11-06,0,1,Sale,2013-01-07,21:01,21:27,Anonymous
0,2023-06-17,0,1,Sale,2013-01-08,18:17,21:14,Anonymous
1,1970-05-28,1,0,Rent,2013-01-09,14:05,18:53,DW-tTszBAeDYn-3240@hotmail.com
0,2023-02-01,0,0,Sale,2013-01-09,06:20,10:17,Anonymous
1,1996-09-24,1,1,Sale,2013-01-10,17:39,21:00,DW-qyTbZIOTgcVby-4458@hotmail.com
0,1990-12-31,1,1,Rent,2013-01-10,11:33,11:49,DW-sEEJRZtDtMCD-0374@tutanota.com
0,2023-09-13,0,1,Sale,2013-01-11,09:51,19:59,Anonymous
1,1968-05-20,1,1,Sale,2013-01-12,11:52,22:24,DW-FgPVdeqQVOdub-5180@tutanota.com
0,1989-12-05,1,1,Rent,2013-01-12,07:10,15:38,DW-UjVBryDJDObw-7447@me.com
0,1963-11-11,1,1,Sale,2013-01-13,06:52,12:00,DW-yXfillSvE-2704@protonmail.com
1,1994-11-16,1,0,Rent,2013-01-14,22:17,22:50,DW-bVTQrjly-0635@inbox.lv
1,1995-12-24,1,1,Sale,2013-01-14,10:03,22:07,DW-uFcVMVDhuObAfK-7036@icloud.com
0,2023-06-29,0,1,Sale,2013-01-15,14:25,19:51,Anonymous
0,2023-10-03,0,1,Sale,2013-01-15,17:50,21:22,Anonymous
1,1969-11-21,1,1,Rent,2013-01-15,10:55,20:46,DW-bBwNyPfqqVROPeG-8266@protonmail.com
0,1967-01-02,1,1,Rent,2013-01-15,14:11,20:55,DW-dXSGMqQuzw-5660@me.com
0,1977-09-03,1,1,Sale,2013-01-15,17:32,18:47,DW-mTxBIzUzIAQ-8051@gmx.com
0,1995-02-07,1,1,Sale,2013-01-16,10:48,18:50,DW-kcoxHYWQXUp-6653@aol.com
0,2023-01-17,0,1,Sale,2013-01-16,09:04,09:37,Anonymous
0,1995-02-07,1,1,Rent,2013-01-16,07:22,16:40,DW-kcoxHYWQXUp-6653@aol.com
1,2001-06-30,1,1,Sale,2013-01-17,07:27,17:56,DW-dYZqepgImlhATe-2995@onet.pl
1,1966-10-10,1,1,Sale,2013-01-18,06:38,15:00,DW-xzcsEDOpSnn-0463@zoho.com
1,1970-04-13,1,1,Sale,2013-01-18,07:23,19:43,DW-xlyxqdHLinFLoRMq-9200@yahoo.com
0,2023-11-04,0,1,Sale,2013-01-19,09:49,19:39,Anonymous
0,2023-04-25,0,1,Sale,2013-01-19,12:28,22:46,Anonymous
0,1996-06-03,1,1,Sale,2013-01-19,09:17,20:42,DW-QyONbGhZBp-9827@o2.pl
0,1965-01-30,1,1,Sale,2013-01-19,09:04,11:17,DW-qPHzhGjrx-6374@interia.pl
1,1970-11-24,1,1,Rent,2013-01-19,09:54,12:41,DW-EGfxhAOhlMw-1487@protonmail.com
0,1970-11-01,1,1,Sale,2013-01-19,10:16,22:17,DW-WINuimuNj-4328@inbox.lv
0,1966-10-13,1,0,Sale,2013-01-20,11:39,20:11,DW-dwMBmVjvXvoh-4283@yahoo.com
0,1973-12-20,1,1,Sale,2013-01-21,09:22,19:44,DW-iOwjuYQc-3716@mail.com
1,1993-02-11,1,0,Sale,2013-01-21,15:57,16:28,DW-MXEfaAZDvqtjWW-0224@icloud.com
1,1968-09-26,1,1,Rent,2013-01-21,17:53,21:27,DW-lbjnSQsnibrjp-2538@gmail.com
0,1978-05-01,1,1,Rent,2013-01-22,17:08,19:09,DW-RdAUqnWdkihOGojO-2737@aol.com
0,2004-05-01,1,1,Rent,2013-01-22,06:37,18:13,DW-QWRfGfaL-7299@outlook.com
0,1961-08-08,1,1,Sale,2013-01-23,06:47,07:11,DW-ivWSgduanuhP-5648@op.pl
0,1999-10-16,1,1,Rent,2013-01-25,13:24,13:50,DW-PSVoNDsBfTRpn-3340@protonmail.com
1,1984-07-02,1,1,Rent,2013-01-26,10:45,10:57,DW-JZDHXZPl-5477@aol.com
0,1999-11-14,1,1,Rent,2013-01-26,19:38,22:24,DW-wgopeQPm-3462@inbox.lv
1,2000-08-31,1,1,Sale,2013-01-26,11:59,22:01,DW-AvvnCTYSogSQ-4789@live.com
1,1991-12-17,1,1,Sale,2013-01-26,13:45,18:23,DW-aVkvVvVEPdLo-5333@icloud.com
0,2023-03-14,0,1,Rent,2013-01-27,16:34,21:33,Anonymous
0,2023-11-06,0,0,Sale,2013-01-27,20:56,22:21,Anonymous
0,2023-06-21,0,0,Rent,2013-01-27,10:57,16:54,Anonymous
0,1979-01-12,1,1,Sale,2013-01-27,09:29,20:52,DW-vZwHkQskv-3099@yahoo.com
0,1967-05-02,1,1,Sale,2013-01-27,13:23,21:07,DW-AkbSMlPaoY-0044@protonmail.com
0,1987-05-31,1,1,Sale,2013-01-27,15:15,18:02,DW-XeBFLWFIuDRUrqwp-7479@gmx.com
1,1967-11-02,1,1,Sale,2013-01-28,13:45,19:19,DW-TtbVIjuPYwzrfIy-1082@op.pl
0,2024-02-19,0,0,Sale,2013-01-28,16:46,19:06,Anonymous
0,1999-05-01,1,1,Rent,2013-01-28,09:10,21:47,DW-kjTgjVTRTOEvL-3615@op.pl
0,2023-03-10,0,1,Sale,2013-01-28,09:51,13:47,Anonymous
0,1995-11-24,1,1,Sale,2013-01-29,18:37,19:48,DW-IeDoVvtXy-2109@op.pl
1,1981-01-11,1,1,Rent,2013-01-29,08:11,14:08,DW-lBWzbOPwVb-6175@o2.pl
0,2023-11-07,0,1,Rent,2013-01-30,14:57,15:18,Anonymous
0,1968-08-12,1,1,Sale,2013-01-31,11:34,17:26,DW-gJesTDSBiMP-0024@zoho.com
0,1970-10-23,1,1,Rent,2013-01-31,06:30,17:05,DW-MJwssPBWa-0225@gmail.com
0,1985-09-29,1,1,Sale,2013-01-31,07:39,21:05,DW-xEUftsjvxiHYc-8960@live.com
0,1972-11-09,1,1,Sale,2013-02-01,08:48,16:56,DW-LHWuBjgE-6066@zoho.com
1,1989-11-20,1,0,Rent,2013-02-01,06:35,21:47,DW-SJOuxQgvLfMZ-8305@tutanota.com
0,2023-10-09,0,1,Rent,2013-02-01,09:18,11:58,Anonymous
0,1992-11-01,1,0,Sale,2013-02-01,11:10,11:44,DW-PweeYEDhKaqEbbCl-4364@interia.pl
0,2023-01-02,0,1,Rent,2013-02-01,10:54,14:25,Anonymous
1,1998-09-13,1,1,Sale,2013-02-01,18:03,21:58,DW-iMYEQGscknRhPxCQ-4488@yandex.com
0,2024-01-15,0,0,Sale,2013-02-02,08:27,11:36,Anonymous
0,1965-10-11,1,1,Rent,2013-02-02,08:40,18:34,DW-izkvgXVFQhzlBG-5491@o2.pl
0,1982-04-29,1,1,Rent,2013-02-02,14:41,22:46,DW-yHyhFshcxjR-0212@o2.pl
0,1987-05-31,1,1,Rent,2013-02-02,14:23,15:17,DW-XeBFLWFIuDRUrqwp-7479@gmx.com
0,1967-05-25,1,0,Sale,2013-02-03,14:07,21:06,DW-MCsdHNwW-0937@yandex.com
0,2023-07-21,0,1,Sale,2013-02-04,06:18,08:23,Anonymous
0,1973-03-21,1,1,Rent,2013-02-04,11:15,20:57,DW-tJzYyYHmgoTM-9310@yandex.com
0,2023-04-15,0,1,Rent,2013-02-04,08:09,17:03,Anonymous
0,2023-08-15,0,1,Rent,2013-02-05,08:14,16:33,Anonymous
0,2023-09-05,0,1,Sale,2013-02-05,16:46,22:43,Anonymous
1,1963-10-14,1,1,Sale,2013-02-06,09:29,13:41,DW-RHsBnATdhnGrf-6976@tutanota.com
1,1993-09-05,1,1,Sale,2013-02-06,12:43,19:08,DW-kadgRPfjXnbpiwt-9204@gmx.com
1,1998-02-19,1,1,Sale,2013-02-06,06:35,08:01,DW-XTyFdjURWRlKavJ-8356@hotmail.com
0,2023-04-15,0,1,Sale,2013-02-07,11:13,16:35,Anonymous
1,1971-10-24,1,1,Sale,2013-02-08,10:25,17:37,DW-CZIySMIBPSLHH-7730@zoho.com
1,1961-05-06,1,1,Sale,2013-02-08,12:40,21:21,DW-GJBsqkxWzRrss-7223@tutanota.com
0,1970-07-10,1,1,Rent,2013-02-08,11:06,22:18,DW-jaHxsVsrtW-4315@hotmail.com
0,2004-11-28,1,1,Sale,2013-02-08,12:52,21:01,DW-BqGdBTKXnpgVnsAJ-2001@hotmail.com
0,1990-09-30,1,0,Sale,2013-02-08,06:55,12:26,DW-ucSdJdbVTpWpyRv-4447@outlook.com
0,2024-02-21,0,1,Sale,2013-02-08,17:24,22:21,Anonymous
1,1972-09-21,1,1,Sale,2013-02-08,08:12,20:07,DW-XfTmvDEn-5086@inbox.lv
0,1990-08-24,1,1,Sale,2013-02-09,08:02,15:12,DW-ZnUZAXehOrNJqL-9394@hotmail.com
1,1980-11-27,1,1,Sale,2013-02-09,12:21,18:34,DW-pVgYFqkXaoLsw-0884@zoho.com
1,1980-11-03,1,1,Sale,2013-02-09,06:33,20:02,DW-BofpRmuxLXDmmq-9419@yahoo.com
1,1964-10-14,1,1,Rent,2013-02-09,12:04,17:11,DW-uSJkHUhfx-3972@o2.pl
1,1970-07-27,1,1,Sale,2013-02-10,11:17,14:35,DW-orACCJmCCJIvIgB-8310@icloud.com
1,1969-11-14,1,1,Sale,2013-02-10,08:19,20:00,DW-EjUOaIQp-0308@o2.pl
