EstateId,EstateType,Area,NoFloors,MarketType,DecorCondition,FK_Address,FK_OwnedBy
6579,Flat,223,1,Used,FullyDecorated,6579,DW-ArtqvGaxZm-5599@interia.pl
6580,SingleFamily,160,1,New,Unfinished,6580,DW-LnGCiVVo-7518@aol.com
6581,SingleFamily,182,3,New,InDevelopment,6581,DW-IhsoapAFYJG-8092@hotmail.com
6582,Condo,102,1,Used,FullyDecorated,6582,DW-FwVCKapcDiT-1233@live.com
6583,SingleFamily,237,1,Renovated,InDevelopment,6583,DW-NkuxjFbjRES-1149@outlook.com
6584,Condo,157,2,Used,FullyDecorated,6584,DW-jaVwUPjqVTCGql-4589@mail.com
6585,Flat,90,1,Old,Unfinished,6585,DW-xtceeFtZYA-0877@hotmail.com
6586,SingleFamily,90,2,Used,Unfinished,6586,DW-aohrAWBifvt-8410@gmail.com
6587,Condo,169,2,Used,Unfinished,6587,DW-oqCUexSEqmaIarG-4679@hotmail.com
6588,Flat,31,1,Used,FullyDecorated,6588,DW-FUQtuxCNWehhwXg-1841@op.pl
6589,SingleFamily,467,1,New,InDevelopment,6589,DW-uCNrOtfk-8236@me.com
6590,SingleFamily,298,3,Used,FullyDecorated,6590,DW-sYKWuPtFlLn-9894@mail.com
6591,SingleFamily,184,2,New,Unfinished,6591,DW-iCbOPYubmgci-4250@o2.pl
6592,Condo,108,2,Old,FullyDecorated,6592,DW-CvxtVjJxA-1070@gmail.com
6593,Condo,130,2,Used,Unfinished,6593,DW-msqBSQhdwcJu-8250@live.com
6594,Flat,69,1,Used,FullyDecorated,6594,DW-NEshXOhBNmTvikmI-3480@o2.pl
6595,Condo,185,2,Used,InDevelopment,6595,DW-wJmvvfmlNoKjSObT-5809@gmail.com
6596,Flat,237,1,Used,FullyDecorated,6596,DW-nUJtJNmfDsZ-6532@hotmail.com
6597,Condo,179,2,New,Unfinished,6597,DW-kVupCeSVDcNcp-2872@gmx.com
6598,Flat,65,1,Old,InDevelopment,6598,DW-kMqibLdrMZu-6471@outlook.com
6599,SingleFamily,144,2,Used,Unfinished,6599,DW-WhcmTYAgXSEIcKa-2057@op.pl
6600,Condo,104,2,New,FullyDecorated,6600,DW-DKMZNmgXb-9979@live.com
6601,Flat,159,1,New,Unfinished,6601,DW-IoexNFfrvam-0743@inbox.lv
6602,SingleFamily,222,1,New,Unfinished,6602,DW-UwYaXNMwWmvEGA-8223@outlook.com
6603,Flat,119,1,Used,FullyDecorated,6603,DW-TYgAIeFZYPxfSHo-4160@hotmail.com
6604,Condo,157,1,Renovated,FullyDecorated,6604,DW-GjpuHhJgiwRiKtG-4165@hotmail.com
6605,SingleFamily,352,2,Used,Unfinished,6605,DW-ANYBvFhUYmWu-9472@interia.pl
6606,Flat,209,2,Used,FullyDecorated,6606,DW-aMtWaljVncM-3408@outlook.com
6607,Flat,118,1,New,InDevelopment,6607,DW-YkcpDcenfVTv-6691@me.com
6608,Flat,93,1,Old,BareShell,6608,DW-WchtADmT-1045@outlook.com
6609,Flat,86,1,New,FullyDecorated,6609,DW-kYQrjFSvHR-9350@gmx.com
6610,Flat,29,1,New,BareShell,6610,DW-PvwuHmYeTFbpEUuZ-5780@interia.pl
6611,Flat,248,2,Used,FullyDecorated,6611,DW-ftYlQwPniwyYeCwp-6842@zoho.com
6612,Flat,68,1,Used,Unfinished,6612,DW-ZMqpfjAHmghuEwF-8899@me.com
6613,SingleFamily,228,1,Renovated,InDevelopment,6613,DW-nFJplIXawTIS-3189@wp.pl
6614,SingleFamily,462,2,Renovated,FullyDecorated,6614,DW-BDpmLaWqIKZAf-6052@yahoo.com
6615,SingleFamily,89,1,Used,BareShell,6615,DW-xAbmYENB-0976@zoho.com
6616,Condo,100,2,New,FullyDecorated,6616,DW-DnpttVMtXKdL-5122@me.com
6617,Condo,174,2,Renovated,FullyDecorated,6617,DW-EeYmklsuIaGLZiK-5808@me.com
6618,Flat,236,1,New,FullyDecorated,6618,DW-AKPJmgASvu-0843@inbox.lv
6619,Flat,159,1,Used,InDevelopment,6619,DW-mGWGLrOK-6108@zoho.com
6620,SingleFamily,110,1,New,FullyDecorated,6620,DW-IqnBVxLmCIPSE-6166@icloud.com
6621,SingleFamily,350,2,New,FullyDecorated,6621,DW-nQAvedccWLA-2851@hotmail.com
6622,SingleFamily,111,1,New,InDevelopment,6622,DW-ptZYpRdMsZWZKc-9277@live.com
6623,Condo,152,1,Old,FullyDecorated,6623,DW-zkoYKErgJQ-4133@wp.pl
6624,SingleFamily,356,1,New,FullyDecorated,6624,DW-GgJFQkmiJCnwGKyQ-5439@o2.pl
6625,Condo,136,1,New,FullyDecorated,6625,DW-nPZdkSLuZNdXZ-9419@aol.com
6626,SingleFamily,218,1,Old,BareShell,6626,DW-UJrbmDqzsynb-8917@aol.com
6627,Flat,176,1,Used,BareShell,6627,DW-aVQWbrYCaXxqInuG-2255@gmx.com
6628,SingleFamily,297,3,New,InDevelopment,6628,DW-WHBQWasAljJsyKr-6881@onet.pl
6629,Condo,118,2,Used,FullyDecorated,6629,DW-mUYHFSVvuF-0072@tutanota.com
6630,Flat,237,1,New,Unfinished,6630,DW-yjwJCnxq-5054@interia.pl
6631,SingleFamily,216,2,Renovated,Unfinished,6631,DW-lAAwAIOvZRCvVEl-8929@interia.pl
6632,SingleFamily,263,2,Used,FullyDecorated,6632,DW-zMbTvRsoUZSkS-7168@yandex.com
6633,Condo,108,2,New,FullyDecorated,6633,DW-OZsExzxDQASsS-4990@wp.pl
6634,Condo,182,2,New,Unfinished,6634,DW-onTRXCGhlrQNFjx-1624@live.com
6635,Condo,148,1,New,FullyDecorated,6635,DW-zkBPtVWSFjQDz-1744@zoho.com
6636,SingleFamily,108,2,New,Unfinished,6636,DW-atwGEEQZyEYH-2743@mail.com
6637,SingleFamily,420,3,New,InDevelopment,6637,DW-UaLnwABXjiNBXfV-2762@o2.pl
6638,SingleFamily,284,2,Renovated,BareShell,6638,DW-BvzhiJBAuB-9412@o2.pl
6639,Flat,113,1,Used,InDevelopment,6639,DW-hQXlppmzDfm-3099@hotmail.com
6640,SingleFamily,320,1,Used,Unfinished,6640,DW-QlRfXxapB-0121@aol.com
6641,Flat,56,1,Used,FullyDecorated,6641,DW-AfutStqeasF-6020@hotmail.com
6642,Flat,68,1,New,FullyDecorated,6642,DW-jCOPmjuKHuRtGeKg-5750@yahoo.com
6643,Flat,70,1,Renovated,Unfinished,6643,DW-SrAZoOarzhSDgSQy-4648@zoho.com
6644,SingleFamily,265,2,Used,Unfinished,6644,DW-YcDKYzPpTE-5972@op.pl
6645,Flat,200,1,Used,FullyDecorated,6645,DW-WCKbXHiQe-1034@yahoo.com
6646,SingleFamily,202,2,New,FullyDecorated,6646,DW-YrZDEjayu-7345@yandex.com
6647,Condo,139,1,New,FullyDecorated,6647,DW-KctzdKJCKzrjNdk-9920@hotmail.com
6648,Condo,160,2,New,FullyDecorated,6648,DW-XvhKlvIBE-3577@icloud.com
6649,SingleFamily,135,1,Used,FullyDecorated,6649,DW-XtJtsuMTAMLOaSvj-3475@me.com
6650,Condo,196,1,Used,FullyDecorated,6650,DW-IMiUrpicPM-1589@mail.com
6651,Flat,116,1,Used,FullyDecorated,6651,DW-aIMGdMShnNDg-6496@tutanota.com
6652,Condo,134,2,New,FullyDecorated,6652,DW-XHCnjISa-0094@gmail.com
6653,SingleFamily,216,2,Used,BareShell,6653,DW-BoZsHFSEOgsBQJ-3518@inbox.lv
6654,Condo,109,2,Old,Unfinished,6654,DW-cYUMoHQpOqLwPD-7189@me.com
6655,Flat,42,1,Used,FullyDecorated,6655,DW-DuZIuOsE-1551@live.com
6656,Flat,191,2,New,InDevelopment,6656,DW-BuElYhNRvSBT-8468@o2.pl
6657,Flat,37,1,Used,BareShell,6657,DW-ELucqHIijKhjeVQ-4333@aol.com
6658,Condo,115,2,Used,BareShell,6658,DW-aVQWbrYCaXxqInuG-2255@gmx.com
6659,SingleFamily,452,2,New,InDevelopment,6659,DW-NOqkkmJztW-9956@mail.com
6660,Condo,149,1,Used,BareShell,6660,DW-ZJzQKNBZNy-4157@hotmail.com
6661,SingleFamily,430,1,New,BareShell,6661,DW-nHNyTbbnLxfX-5331@yandex.com
6662,Condo,132,2,Used,FullyDecorated,6662,DW-ojBzXGeWk-7162@zoho.com
6663,SingleFamily,111,2,Used,InDevelopment,6663,DW-ewZSrhMwIh-4559@wp.pl
6664,Flat,176,1,New,FullyDecorated,6664,DW-nVdYkKgTZPYmG-6295@zoho.com
6665,Flat,183,1,Used,Unfinished,6665,DW-wAXHrcFlaXrBF-2615@hotmail.com
6666,Flat,175,1,Old,InDevelopment,6666,DW-xBjVFbZjn-4740@outlook.com
6667,Flat,37,1,New,Unfinished,6667,DW-GnSPbjkaTetvVKG-6515@hotmail.com
6668,Flat,117,1,Renovated,Unfinished,6668,DW-tbvVZkqyQdsv-2615@icloud.com
6669,Condo,100,2,New,FullyDecorated,6669,DW-BtXbRqUXAx-9576@onet.pl
6670,Condo,171,1,Used,FullyDecorated,6670,DW-fYJKplUVRcf-2017@protonmail.com
6671,Flat,147,1,Used,Unfinished,6671,DW-sDiTWxMkiLkDetjE-6253@o2.pl
6672,Condo,139,2,Used,FullyDecorated,6672,DW-nfMADSiybMCSKtg-3374@hotmail.com
6673,Flat,113,1,New,BareShell,6673,DW-EgzyqKhSEfzmKY-4871@protonmail.com
6674,SingleFamily,442,2,Used,FullyDecorated,6674,DW-ssaddOaedBdNEcBS-4287@yandex.com
6675,Flat,43,1,New,FullyDecorated,6675,DW-cfTkQmDAjMf-3798@icloud.com
6676,Condo,148,2,Used,BareShell,6676,DW-gUERVWMWvUPax-8563@interia.pl
6677,SingleFamily,102,1,Used,FullyDecorated,6677,DW-nHlSJNDXi-1390@onet.pl
6678,Condo,135,2,New,FullyDecorated,6678,DW-NZtXZrDB-0233@gmx.com
6679,Flat,217,1,New,FullyDecorated,6679,DW-szVAdwkqiAJzBk-4833@gmx.com
6680,Flat,225,1,New,FullyDecorated,6680,DW-vXMnDLiuof-1338@mail.com
6681,SingleFamily,117,2,Used,InDevelopment,6681,DW-cdapTXnn-8990@gmx.com
6682,Condo,155,2,Used,BareShell,6682,DW-MEQsZwewxX-4273@outlook.com
6683,SingleFamily,153,1,New,Unfinished,6683,DW-RNjGPZWGNVwGM-2700@wp.pl
6684,SingleFamily,295,2,Used,FullyDecorated,6684,DW-hjPbkkCvvZAnWN-4275@me.com
6685,Flat,117,2,Used,FullyDecorated,6685,DW-iHWLRFtwimIpYBm-7546@gmx.com
6686,Flat,222,1,Used,InDevelopment,6686,DW-szVAdwkqiAJzBk-4833@gmx.com
6687,Condo,120,1,Used,BareShell,6687,DW-WHZOatSuLnW-5512@yandex.com
6688,SingleFamily,478,2,Renovated,Unfinished,6688,DW-oIofCqBB-2479@tutanota.com
6689,Flat,62,1,New,FullyDecorated,6689,DW-KUYqaiPh-3553@aol.com
6690,SingleFamily,280,2,Used,FullyDecorated,6690,DW-QWRfGfaL-7299@outlook.com
6691,Condo,185,1,Used,InDevelopment,6691,DW-haeQuQlVOPLha-9421@mail.com
6692,SingleFamily,99,2,Used,FullyDecorated,6692,DW-MqNuOzGFvY-6048@interia.pl
6693,Flat,231,1,Used,FullyDecorated,6693,DW-JmmTnWOZ-1759@op.pl
6694,Condo,153,2,Used,FullyDecorated,6694,DW-NNPVugWgW-4859@outlook.com
6695,SingleFamily,245,1,Renovated,Unfinished,6695,DW-gOzvwjHNp-6669@outlook.com
6696,SingleFamily,221,2,Renovated,FullyDecorated,6696,DW-IFCPVkRxCB-0121@wp.pl
6697,Flat,128,1,Used,FullyDecorated,6697,DW-CvZMEceBHcGY-3281@mail.com
6698,SingleFamily,411,3,Used,FullyDecorated,6698,DW-cRrEZSAiKhmbqed-9728@inbox.lv
6699,Condo,139,2,Used,FullyDecorated,6699,DW-lkjSgFQhqOF-9085@zoho.com
6700,Flat,23,1,Used,FullyDecorated,6700,DW-GnSPbjkaTetvVKG-6515@hotmail.com
6701,SingleFamily,157,1,Used,InDevelopment,6701,DW-SHTkpNfPMYcKJOA-5714@gmail.com
6702,Flat,27,1,New,FullyDecorated,6702,DW-FybEIeihdWpyW-1885@interia.pl
6703,Condo,186,1,Used,FullyDecorated,6703,DW-OOBaRrWNcpF-7096@onet.pl
6704,Condo,132,2,Renovated,BareShell,6704,DW-QyneEQtxQJ-0990@live.com
6705,Condo,111,2,Old,FullyDecorated,6705,DW-czkERCDJc-1682@mail.com
6706,SingleFamily,181,2,New,InDevelopment,6706,DW-HXfUcwwHXdTPywY-3593@outlook.com
6707,SingleFamily,462,1,New,InDevelopment,6707,DW-bZbDbjmvMnpcOR-9763@mail.com
6708,Condo,125,2,Used,FullyDecorated,6708,DW-WOFcBcgOl-7079@zoho.com
6709,Flat,113,1,New,FullyDecorated,6709,DW-hsSBlyMv-1421@hotmail.com
6710,Condo,165,2,Used,FullyDecorated,6710,DW-ifZYssQTk-3067@protonmail.com
6711,SingleFamily,267,1,New,InDevelopment,6711,DW-rZBpZJlpPIUJv-5714@gmx.com
6712,Condo,174,2,Old,FullyDecorated,6712,DW-bbOreVVPGflGUKb-5954@yahoo.com
6713,Flat,148,1,New,FullyDecorated,6713,DW-CSUAeytsFXZRN-2488@live.com
6714,Condo,102,1,New,Unfinished,6714,DW-UAHRVvPntU-9417@icloud.com
6715,SingleFamily,304,1,Used,FullyDecorated,6715,DW-RDdyDxRBDupKwoO-0146@hotmail.com
6716,SingleFamily,248,3,New,FullyDecorated,6716,DW-yCtrGYCN-9829@aol.com
6717,Flat,225,1,New,FullyDecorated,6717,DW-FGjxPGLi-1219@o2.pl
6718,Flat,33,1,New,FullyDecorated,6718,DW-mmTtNedWwLp-1279@gmail.com
6719,Condo,123,2,New,InDevelopment,6719,DW-teZucgkVOFmljT-4183@yandex.com
6720,Flat,192,1,Old,BareShell,6720,DW-dEfxCPLZcsbeK-6237@hotmail.com
6721,SingleFamily,377,1,New,FullyDecorated,6721,DW-STFfnhEoDoZFPv-7515@yandex.com
6722,Condo,102,1,Used,FullyDecorated,6722,DW-qfyNyboYG-4790@yahoo.com
6723,SingleFamily,169,2,New,Unfinished,6723,DW-xEiyOVnEUQDP-5310@mail.com
6724,Flat,219,1,Renovated,InDevelopment,6724,DW-lavYugWftqr-3513@protonmail.com
6725,Flat,140,1,Used,FullyDecorated,6725,DW-JtBRjKsnAHQA-0691@aol.com
6726,SingleFamily,98,1,Old,Unfinished,6726,DW-HLHvVsIWvssOP-6440@protonmail.com
6727,Flat,182,1,New,FullyDecorated,6727,DW-GiEiZAwPhodACY-5071@outlook.com
6728,Flat,155,1,Renovated,FullyDecorated,6728,DW-xuqiFDYRiXkB-9142@tutanota.com
6729,Flat,130,1,Used,FullyDecorated,6729,DW-ZIHjhAvoXi-0217@live.com
6730,Condo,197,2,New,BareShell,6730,DW-tmScplJmDrlS-3135@wp.pl
6731,SingleFamily,236,2,Used,BareShell,6731,DW-BKTQFqPuB-5635@onet.pl
6732,SingleFamily,494,3,Used,Unfinished,6732,DW-brROHZDT-0450@onet.pl
6733,Flat,32,1,New,Unfinished,6733,DW-zlsLGRqqkQK-3060@interia.pl
6734,Condo,169,2,New,InDevelopment,6734,DW-TdvtKuFqTj-8925@gmx.com
6735,Flat,188,2,New,BareShell,6735,DW-xdhFOFstMGuo-7894@tutanota.com
6736,Condo,127,2,New,Unfinished,6736,DW-oQCyzvue-0425@me.com
6737,Flat,54,1,New,InDevelopment,6737,DW-SOUqcLyeqYzJtE-5260@protonmail.com
6738,SingleFamily,196,1,Used,InDevelopment,6738,DW-flxLuYrMYgBwwY-6706@outlook.com
6739,SingleFamily,138,2,Used,Unfinished,6739,DW-mJrjLNbRyt-8055@interia.pl
6740,Condo,125,2,New,FullyDecorated,6740,DW-sSNObHwJhBUogsk-1246@protonmail.com
6741,SingleFamily,132,1,New,BareShell,6741,DW-gpygbNfRLWGqZP-9394@hotmail.com
6742,SingleFamily,132,1,New,FullyDecorated,6742,DW-TixIfSNcGw-4419@protonmail.com
6743,Condo,153,2,New,FullyDecorated,6743,DW-GKsdwrjpoofkQC-2808@wp.pl
6744,Condo,161,1,Renovated,FullyDecorated,6744,DW-jROIuIIJBSgCmz-9291@interia.pl
6745,Condo,168,1,Used,FullyDecorated,6745,DW-iLbKaUvBmYz-5287@interia.pl
6746,Condo,140,2,Old,InDevelopment,6746,DW-nuHkyspmEGUmJsYt-3338@gmail.com
6747,Condo,176,2,Old,FullyDecorated,6747,DW-VypNplqZSKyXt-0806@gmail.com
6748,Flat,76,1,Used,FullyDecorated,6748,DW-HCXDefZlHHOpYzHK-3546@icloud.com
6749,Condo,129,1,Used,FullyDecorated,6749,DW-lxuWEXvSPiYKcX-1152@interia.pl
6750,Condo,144,2,New,FullyDecorated,6750,DW-TEkXMTXrqedvg-5703@protonmail.com
6751,Flat,94,1,Old,InDevelopment,6751,DW-vlUdTRjpE-8587@live.com
6752,Condo,170,2,New,Unfinished,6752,DW-MHNJQdidIF-5038@yandex.com
6753,Condo,145,1,Renovated,FullyDecorated,6753,DW-CdQAoxshf-4298@me.com
6754,SingleFamily,160,2,Used,Unfinished,6754,DW-HAVuPAZkVGky-0420@zoho.com
6755,Condo,121,2,Used,FullyDecorated,6755,DW-LEeQwtnZMMjRqMs-5062@zoho.com
6756,Condo,199,1,Used,FullyDecorated,6756,DW-pIUUmKRuQSAJh-9432@tutanota.com
6757,SingleFamily,95,1,New,Unfinished,6757,DW-WmJVAvZGExTmvMp-3243@zoho.com
6758,SingleFamily,331,2,Used,InDevelopment,6758,DW-boCxLGTjDAvCieBq-2359@outlook.com
6759,Flat,89,1,New,FullyDecorated,6759,DW-sTMbjkXn-9843@live.com
6760,Condo,135,1,Renovated,FullyDecorated,6760,DW-boAlSZtNgKwu-1720@tutanota.com
6761,Condo,200,2,Used,FullyDecorated,6761,DW-rBPpxUQOOzn-0288@hotmail.com
6762,Condo,109,2,Used,FullyDecorated,6762,DW-MDwItXNyxp-9254@tutanota.com
6763,Flat,87,1,Renovated,FullyDecorated,6763,DW-RErKPumLjjN-8319@mail.com
6764,Flat,171,1,New,FullyDecorated,6764,DW-LOfHJADkSAtiGx-7480@tutanota.com
6765,Flat,130,1,Used,BareShell,6765,DW-zMvTnNwMjvUdu-3248@op.pl
6766,Flat,47,1,New,FullyDecorated,6766,DW-lVYhvjbGkc-0904@yandex.com
6767,Condo,149,1,Old,FullyDecorated,6767,DW-nrmSrtuqy-9848@o2.pl
6768,Condo,103,2,New,FullyDecorated,6768,DW-DBBRgrKuk-2539@protonmail.com
6769,SingleFamily,220,3,New,FullyDecorated,6769,DW-ICaQMiiTluTJ-8841@outlook.com
6770,Condo,150,2,Used,FullyDecorated,6770,DW-JIUszONwqlAZz-3806@gmail.com
6771,Flat,91,1,Used,Unfinished,6771,DW-LzGkODnWeyWk-0094@aol.com
6772,Condo,160,1,Used,Unfinished,6772,DW-NjzLnJtzojKcn-3166@o2.pl
6773,Flat,136,1,New,FullyDecorated,6773,DW-BuElYhNRvSBT-8468@o2.pl
6774,Condo,105,1,Used,BareShell,6774,DW-KPzxrMrEBiSF-9001@protonmail.com
6775,Flat,179,1,Old,Unfinished,6775,DW-FoiSFoTqkj-6712@gmx.com
6776,SingleFamily,81,2,Renovated,BareShell,6776,DW-xFhnbGCSEeraF-4727@icloud.com
6777,Flat,237,1,Old,FullyDecorated,6777,DW-lnyWEDsIoA-1695@outlook.com
6778,SingleFamily,392,2,Used,InDevelopment,6778,DW-XHCnjISa-0094@gmail.com
6779,Flat,175,1,New,FullyDecorated,6779,DW-HMFlAdaCIoMdX-1753@onet.pl
6780,SingleFamily,293,1,Used,InDevelopment,6780,DW-DyKAvjsnSRlBKW-0379@mail.com
6781,Flat,84,1,New,Unfinished,6781,DW-PGeYoOzaxSDk-3221@inbox.lv
6782,Flat,161,1,New,Unfinished,6782,DW-PTGlViWB-7455@yandex.com
6783,SingleFamily,383,1,Used,BareShell,6783,DW-DpZcEROiGCIci-2969@o2.pl
6784,Condo,104,1,Used,FullyDecorated,6784,DW-FdhFuCDDre-5355@icloud.com
6785,Condo,191,2,Used,FullyDecorated,6785,DW-XRoAAete-8348@live.com
6786,Flat,150,1,New,FullyDecorated,6786,DW-MHxFjcwi-0798@onet.pl
6787,SingleFamily,129,2,Used,FullyDecorated,6787,DW-GdIKQYOpv-2493@mail.com
6788,Condo,117,2,Renovated,FullyDecorated,6788,DW-klwAKgwZlQBi-3178@o2.pl
6789,Condo,174,2,Used,Unfinished,6789,DW-uYVXAJMNZ-9090@aol.com
6790,Condo,127,1,Used,Unfinished,6790,DW-pzJaSUcDaJPcgd-0282@tutanota.com
6791,SingleFamily,278,1,New,BareShell,6791,DW-ToYnjZUXfQzutir-6151@tutanota.com
6792,SingleFamily,128,1,Used,Unfinished,6792,DW-GmClpvFeJWG-2641@onet.pl
6793,SingleFamily,301,2,New,Unfinished,6793,DW-dbeLvzPlX-2463@aol.com
6794,SingleFamily,392,2,Renovated,Unfinished,6794,DW-vkYGHoVZCA-4402@gmail.com
6795,Condo,173,2,Used,FullyDecorated,6795,DW-OCjLKXCQlXDxcjOD-3988@gmail.com
6796,SingleFamily,330,2,Renovated,InDevelopment,6796,DW-yossypOMTEN-7175@icloud.com
6797,Flat,143,1,Old,BareShell,6797,DW-EeikpYwQMi-6406@wp.pl
6798,Flat,247,1,New,FullyDecorated,6798,DW-KDDLkzZdz-1039@op.pl
6799,Flat,117,1,New,Unfinished,6799,DW-zamolRjyIVcsmp-7723@me.com
6800,Condo,124,2,New,BareShell,6800,DW-NnPTKRSK-9935@op.pl
6801,SingleFamily,218,3,New,FullyDecorated,6801,DW-JRqmaZLtkSIBD-5316@gmail.com
6802,Condo,110,1,Used,FullyDecorated,6802,DW-SEzMqQebprkJiSs-6935@op.pl
6803,Condo,167,2,Used,FullyDecorated,6803,DW-yeWJqHAOMUOq-9931@live.com
6804,Flat,120,1,Old,Unfinished,6804,DW-PaGADwroWbK-6241@wp.pl
6805,Condo,171,2,Used,FullyDecorated,6805,DW-awnbgTLNlckONxhR-6128@onet.pl
6806,Condo,176,2,New,FullyDecorated,6806,DW-HefdDKZkLYi-5349@inbox.lv
6807,SingleFamily,245,1,Used,Unfinished,6807,DW-ECvfcYJOcmPQ-2899@hotmail.com
6808,Condo,175,2,New,FullyDecorated,6808,DW-fiXiKzHN-1283@me.com
6809,Flat,30,1,New,FullyDecorated,6809,DW-RrChgFaV-7756@yandex.com
6810,Flat,32,1,New,Unfinished,6810,DW-ejDadrUMhA-2140@protonmail.com
6811,SingleFamily,305,1,Renovated,FullyDecorated,6811,DW-ydLxGSmfFS-4716@interia.pl
6812,SingleFamily,171,1,Used,InDevelopment,6812,DW-TqnQcpOIhfn-3692@icloud.com
6813,Flat,32,2,Renovated,BareShell,6813,DW-FMlRikAU-6450@mail.com
6814,Condo,175,1,Renovated,FullyDecorated,6814,DW-dMbNYGufxL-6321@op.pl
6815,Condo,177,2,Used,FullyDecorated,6815,DW-CigeeAik-4926@wp.pl
6816,Condo,146,2,Used,Unfinished,6816,DW-LvomQzzsZbOoL-8853@live.com
6817,Condo,150,2,Renovated,BareShell,6817,DW-RBbRmvzCl-8998@protonmail.com
6818,SingleFamily,318,2,Used,FullyDecorated,6818,DW-pVnKQbbHmkq-3289@yandex.com
6819,SingleFamily,239,2,Used,FullyDecorated,6819,DW-VMnBmcQCYedazdd-9796@outlook.com
6820,Flat,86,1,Used,FullyDecorated,6820,DW-XugNGXmDN-4048@live.com
6821,Condo,133,1,Renovated,FullyDecorated,6821,DW-tQrSOYrM-6988@yandex.com
6822,Flat,237,1,Used,Unfinished,6822,DW-wHgVBMAgJgpjnY-3015@protonmail.com
6823,SingleFamily,399,1,Used,BareShell,6823,DW-ejuhgKQEBeENEHt-0179@me.com
6824,Flat,142,1,Old,FullyDecorated,6824,DW-dxYfkIPxDWKX-9818@gmx.com
6825,Flat,161,1,Renovated,FullyDecorated,6825,DW-JgTgSDoHhViPsyOW-6776@protonmail.com
6826,SingleFamily,202,1,Used,FullyDecorated,6826,DW-bflMOkZvKaQ-6275@protonmail.com
6827,Condo,160,2,Renovated,FullyDecorated,6827,DW-kmJcwphAkHITxG-2458@op.pl
6828,SingleFamily,137,2,Used,Unfinished,6828,DW-OJQSAIeVwWboNcdL-8507@outlook.com
6829,SingleFamily,411,2,New,InDevelopment,6829,DW-lVlBBefDxLX-5221@aol.com
6830,Flat,75,1,Used,Unfinished,6830,DW-MEQsZwewxX-4273@outlook.com
6831,SingleFamily,401,2,Renovated,InDevelopment,6831,DW-nOJqUqwMwhukZeWs-1165@interia.pl
6832,Condo,116,1,Used,InDevelopment,6832,DW-REWaAMyf-5401@gmx.com
6833,Condo,120,2,Used,FullyDecorated,6833,DW-suVzdgQrbDKc-6425@aol.com
6834,Flat,233,1,New,FullyDecorated,6834,DW-wEuIzJjCfZYyjXG-7566@tutanota.com
6835,Flat,162,1,Used,InDevelopment,6835,DW-OxPdoffYlfPz-2817@wp.pl
6836,Condo,104,2,New,Unfinished,6836,DW-bQSqYNQIo-4989@icloud.com
6837,SingleFamily,446,2,New,InDevelopment,6837,DW-ABCfzhsqSCjt-7969@protonmail.com
6838,Condo,178,2,Used,FullyDecorated,6838,DW-pYMYqXFiRXROe-0291@protonmail.com
6839,Condo,100,2,Used,BareShell,6839,DW-ZMjJrYWJXxzco-6543@yandex.com
6840,Condo,126,1,Used,FullyDecorated,6840,DW-uknOCJOg-9889@interia.pl
6841,Condo,197,2,Renovated,FullyDecorated,6841,DW-fUdFvbdTvJ-4364@aol.com
6842,Condo,135,2,Used,FullyDecorated,6842,DW-hQhtiQpQXpD-6940@icloud.com
6843,Flat,247,1,Used,FullyDecorated,6843,DW-nCshslALaKeM-4411@tutanota.com
6844,Flat,171,1,New,InDevelopment,6844,DW-itwzktJgCXDaX-8642@mail.com
6845,Flat,135,1,New,Unfinished,6845,DW-PtXSJvnlmfnjSJJ-0413@outlook.com
6846,Flat,20,1,Used,Unfinished,6846,DW-liXBmAVJny-0481@me.com
6847,Flat,124,1,Used,InDevelopment,6847,DW-QUsSgBwDcspugbqW-3525@live.com
6848,SingleFamily,303,2,Renovated,InDevelopment,6848,DW-qfSbgPgu-8466@outlook.com
6849,Flat,237,1,Used,FullyDecorated,6849,DW-DNLeXZYcEszs-6572@me.com
6850,Condo,142,1,Used,Unfinished,6850,DW-WWwIOMQl-5752@gmx.com
6851,Flat,90,1,New,FullyDecorated,6851,DW-wmhkaPOW-6903@aol.com
6852,Condo,158,2,Renovated,FullyDecorated,6852,DW-HjRpdkxxPknD-7379@yahoo.com
6853,SingleFamily,303,1,Used,FullyDecorated,6853,DW-JgTgSDoHhViPsyOW-6776@protonmail.com
6854,Flat,225,1,Used,Unfinished,6854,DW-zkAcsYFguXTr-9876@onet.pl
6855,Condo,121,2,Used,FullyDecorated,6855,DW-lpVFLClZSm-7086@icloud.com
6856,Flat,175,1,Used,FullyDecorated,6856,DW-KjoYsBUF-2596@gmail.com
6857,Condo,109,1,Used,BareShell,6857,DW-jpeExIlvWuTOIpq-0122@live.com
6858,SingleFamily,164,2,New,InDevelopment,6858,DW-oTYpZhFTgugnP-7400@me.com
6859,Flat,109,1,Used,FullyDecorated,6859,DW-wPieaOPv-3712@live.com
6860,Flat,69,2,New,FullyDecorated,6860,DW-TqjEGoRMxanXJow-4303@onet.pl
6861,Condo,117,2,New,BareShell,6861,DW-oRLkOhyqeWMj-3129@live.com
6862,SingleFamily,340,2,New,Unfinished,6862,DW-LRCrJdkqZuqUMFKd-8383@outlook.com
6863,Condo,184,2,Used,Unfinished,6863,DW-RHsBnATdhnGrf-6976@tutanota.com
