RequestId,AskingPrice,BuyRent,isAgentAssigned,isMadeOnline,CreatedAt,FK_Estate,FK_CreatedBy
7679,6127,Rent,0,1,2012-07-27 00:00,7679,DW-QrQPNFSXSeY-5873@gmail.com
7680,28858,Rent,0,1,2012-07-27 18:12,7680,DW-QrQPNFSXSeY-5873@gmail.com
7681,45463,Rent,0,1,2012-07-27 09:47,7681,DW-dNkfxkOeSov-6684@zoho.com
7682,1339140,Buy,0,1,2012-07-27 00:00,7682,DW-wHgVBMAgJgpjnY-3015@protonmail.com
7683,4165091,Buy,1,1,2012-07-27 00:00,7683,DW-gkZGVZDSrskEYWcJ-3979@gmx.com
7684,16760,Rent,0,1,2012-07-28 08:49,7684,DW-UqajAUSaXCTNtb-3294@gmail.com
7685,6927,Rent,0,1,2012-07-28 00:00,7685,DW-sqtxePFZH-8590@inbox.lv
7686,1547930,Buy,0,1,2012-07-28 00:00,7686,DW-VfNpVfaE-8497@icloud.com
7687,16508,Rent,0,1,2012-07-28 11:18,7687,DW-idUTyveZVBVM-5852@me.com
7688,27611,Rent,1,1,2012-07-28 00:00,7688,DW-dBoGxmiQNZUfYtjF-5464@yahoo.com
7689,1052162,Buy,0,1,2012-07-28 16:58,7689,DW-ZxgOEGaqvKWWFj-2729@mail.com
7690,1014938,Buy,0,1,2012-07-28 19:22,7690,DW-jRAniVrCg-5876@yandex.com
7691,4801470,Buy,0,1,2012-07-28 06:36,7691,DW-hVBxhYizHlFZHlVR-3459@tutanota.com
7692,4826500,Buy,1,1,2012-07-28 00:00,7692,DW-eIriZuDOelKLC-5966@gmx.com
7693,94616,Buy,0,1,2012-07-28 00:00,7693,DW-tWblYpRoEi-5359@outlook.com
7694,19014,Rent,0,1,2012-07-28 00:00,7694,DW-kZSdCEgtyaPDrX-6184@gmx.com
7695,35802,Rent,0,1,2012-07-28 00:00,7695,DW-VYWALgqeeQmVX-2857@live.com
7696,862121,Buy,0,1,2012-07-28 00:00,7696,DW-evzHsIawFn-9652@tutanota.com
7697,224290,Buy,0,0,2012-07-29 00:00,7697,DW-EzdbhmYusH-9713@yahoo.com
7698,606351,Buy,0,1,2012-07-29 00:00,7698,DW-eYaZeJJThmPNh-6951@gmx.com
7699,7355099,Buy,0,1,2012-07-29 06:51,7699,DW-sDAYbJywLyXozS-4120@wp.pl
7700,150620,Buy,0,1,2012-07-29 12:07,7700,DW-TdvtKuFqTj-8925@gmx.com
7701,6588930,Buy,1,1,2012-07-29 00:00,7701,DW-lTdydycydWeaz-4975@inbox.lv
7702,12689,Rent,0,1,2012-07-29 08:20,7702,DW-VJZgqeAybmAoCK-9012@mail.com
7703,9249785,Buy,0,0,2012-07-30 00:00,7703,DW-GWszhCpTWQB-5251@mail.com
7704,790432,Buy,0,0,2012-07-30 00:00,7704,DW-fdfhiZzb-4556@tutanota.com
7705,1590800,Buy,0,1,2012-07-30 00:00,7705,DW-seFMiWCPKBsAWsT-5226@gmail.com
7706,17790,Rent,0,1,2012-07-30 09:26,7706,DW-YkyRdSWpDUXBzs-7068@yandex.com
7707,6875,Rent,1,0,2012-07-30 00:00,7707,DW-VGRyBhLkruNEn-0677@yandex.com
7708,9182,Rent,0,1,2012-07-30 00:00,7708,DW-TzurHDbJ-4466@gmail.com
7709,1640837,Buy,0,1,2012-07-31 07:42,7709,DW-vRLQGCHf-3635@live.com
7710,4102588,Buy,0,1,2012-07-31 11:44,7710,DW-fZxbBLHKgt-1249@live.com
7711,15579,Rent,1,1,2012-07-31 00:00,7711,DW-axaQcqbWf-7708@icloud.com
7712,8187,Rent,1,1,2012-07-31 00:00,7712,DW-ogKYwgpanYfMVldo-6711@op.pl
7713,752822,Buy,1,1,2012-07-31 00:00,7713,DW-KeuUDFkmL-8668@outlook.com
7714,1275990,Buy,0,1,2012-07-31 00:00,7714,DW-wCDnbPevRtRVKyfs-6454@inbox.lv
7715,5892155,Buy,0,0,2012-07-31 07:39,7715,DW-HGZNvUKFpGKDeY-3665@o2.pl
7716,24540,Rent,1,1,2012-07-31 07:30,7716,DW-tarGtSWuVWXTp-3917@icloud.com
7717,18593,Rent,1,1,2012-07-31 00:00,7717,DW-DVlxYRvFJ-0271@onet.pl
7718,268830,Buy,0,1,2012-07-31 00:00,7718,DW-vcVtzgQrgz-1489@op.pl
7719,5175945,Buy,1,1,2012-07-31 21:11,7719,DW-XVmJyufktIzueyKs-6848@gmail.com
7720,3023017,Buy,0,1,2012-08-01 11:29,7720,DW-kmSQvpBtGhZGUK-3656@o2.pl
7721,1142523,Buy,0,1,2012-08-01 00:00,7721,DW-IxqFzduVJfLvrQk-4845@hotmail.com
7722,4736429,Buy,0,1,2012-08-01 00:00,7722,DW-wxOJTfRmtTGlNR-8889@hotmail.com
7723,15065,Rent,0,1,2012-08-01 00:00,7723,DW-LnGCiVVo-7518@aol.com
7724,44079,Rent,0,1,2012-08-01 06:57,7724,DW-FrheyMdrJ-6248@me.com
7725,803338,Buy,0,1,2012-08-01 11:29,7725,DW-ZmcjwNNBXFSeGdMZ-9273@outlook.com
7726,1910599,Buy,0,1,2012-08-01 07:49,7726,DW-PiwyQYfj-7298@tutanota.com
7727,17909,Rent,0,1,2012-08-01 00:00,7727,DW-NNjVqMDZTNK-3118@op.pl
7728,30518,Rent,0,0,2012-08-01 07:30,7728,DW-aIhqpAPGBX-1583@interia.pl
7729,29664,Rent,0,1,2012-08-01 00:00,7729,DW-xpmksVuyNCnjIcPc-8880@outlook.com
7730,20028,Rent,0,1,2012-08-01 00:00,7730,DW-ZsQJbuxOQEyJgna-6171@gmx.com
7731,2739148,Buy,0,1,2012-08-01 00:00,7731,DW-QBlwoKZfSsHmwf-5407@hotmail.com
7732,1486847,Buy,0,1,2012-08-01 00:00,7732,DW-kjTgjVTRTOEvL-3615@op.pl
7733,9087377,Buy,0,1,2012-08-02 13:33,7733,DW-NzGZgMxaqvAmihNn-6550@tutanota.com
7734,1732819,Buy,0,1,2012-08-02 00:00,7734,DW-qdCFkOFNXxy-7221@yandex.com
7735,41138,Rent,0,1,2012-08-02 00:00,7735,DW-YyGqEjpGcIFU-7008@yandex.com
7736,4868088,Buy,0,1,2012-08-02 00:00,7736,DW-ShySGWCWlveb-8931@inbox.lv
7737,17938,Rent,0,0,2012-08-02 00:00,7737,DW-JmdwnpJgkPXfi-0421@tutanota.com
7738,22744,Rent,0,0,2012-08-02 00:00,7738,DW-HGZNvUKFpGKDeY-3665@o2.pl
7739,1329715,Buy,0,1,2012-08-02 00:00,7739,DW-DgEgXFtmwRQJC-0828@me.com
7740,29178,Rent,1,1,2012-08-02 00:00,7740,DW-dxYfkIPxDWKX-9818@gmx.com
7741,7266680,Buy,0,1,2012-08-02 09:53,7741,DW-HlluLozNG-8503@o2.pl
7742,775671,Buy,1,0,2012-08-03 00:00,7742,DW-EIJrAJnIAUn-5940@protonmail.com
7743,3268,Rent,0,1,2012-08-03 06:59,7743,DW-eCrWknMrHVsc-9834@me.com
7744,4833,Rent,0,1,2012-08-03 00:00,7744,DW-JdcyUloNhHRpCs-8057@mail.com
7745,19565,Rent,1,0,2012-08-03 00:00,7745,DW-NkLPrfKUlcf-4693@o2.pl
7746,10443,Rent,0,1,2012-08-03 00:00,7746,DW-yCslkOWTSQYnlj-8618@interia.pl
7747,39813,Rent,0,0,2012-08-03 13:53,7747,DW-qfKbTczamVpf-0159@gmx.com
7748,1692,Rent,0,1,2012-08-03 00:00,7748,DW-jyOOdhiMBPIiS-0771@protonmail.com
7749,43487,Rent,1,1,2012-08-03 00:00,7749,DW-OGjlIhHjIotOZeHI-4837@live.com
7750,1956379,Buy,1,1,2012-08-03 00:00,7750,DW-lLphZzNjl-5843@outlook.com
7751,37199,Rent,1,0,2012-08-03 00:00,7751,DW-XfRGiZRp-5703@mail.com
7752,13673,Rent,1,1,2012-08-03 00:00,7752,DW-NFdyrIaSXLnpiX-4517@op.pl
7753,1053332,Buy,0,1,2012-08-04 00:00,7753,DW-dVQRTgLwXBGLpUXT-9388@icloud.com
7754,22793,Rent,1,1,2012-08-04 00:00,7754,DW-LfshDCtQmynC-2217@onet.pl
7755,174166,Buy,0,0,2012-08-04 00:00,7755,DW-RxsUZAuogOqvY-5960@tutanota.com
7756,3322680,Buy,1,1,2012-08-04 09:19,7756,DW-EeYmklsuIaGLZiK-5808@me.com
7757,18161,Rent,0,1,2012-08-04 16:17,7757,DW-jixMzYFTvyUP-6347@o2.pl
7758,89100,Buy,1,0,2012-08-04 00:00,7758,DW-djKXOPFFxkdIjuHe-6689@me.com
7759,49658,Rent,1,1,2012-08-04 00:00,7759,DW-OynpQQFpyJOSgJJ-5491@inbox.lv
7760,4841600,Buy,0,0,2012-08-05 00:00,7760,DW-ZpXELxXObJG-7727@protonmail.com
7761,12808,Rent,0,1,2012-08-05 00:00,7761,DW-HQwpTnoILMcbZ-2659@protonmail.com
7762,3886324,Buy,0,0,2012-08-05 11:24,7762,DW-gKoiAByuUtvK-8001@o2.pl
7763,23930,Rent,1,1,2012-08-05 00:00,7763,DW-vXXJNvEh-4057@yandex.com
7764,29577,Rent,0,1,2012-08-05 12:38,7764,DW-RzffCIhXKwDgMID-1594@interia.pl
7765,3328644,Buy,1,1,2012-08-05 10:57,7765,DW-xhxDzJnHFZUPvUy-9980@yahoo.com
7766,23692,Rent,0,1,2012-08-05 00:00,7766,DW-cMwdtqGsTlLE-4012@outlook.com
7767,1853156,Buy,0,1,2012-08-05 11:15,7767,DW-DcMNRobCQNs-4497@wp.pl
7768,1081620,Buy,0,1,2012-08-06 00:00,7768,DW-SMaIOaZUCYqFB-6197@inbox.lv
7769,16100,Rent,0,1,2012-08-06 08:47,7769,DW-aswfcmSUwgTnmraf-3436@gmail.com
7770,1536541,Buy,0,1,2012-08-06 00:00,7770,DW-FQwhCncac-7986@outlook.com
7771,1561475,Buy,0,0,2012-08-06 00:00,7771,DW-CJEfmqDlitisSTmY-1408@hotmail.com
7772,29756,Rent,0,1,2012-08-06 12:47,7772,DW-amxvfcVktyksEg-8697@me.com
7773,2277813,Buy,0,1,2012-08-06 00:00,7773,DW-EhJKiLFY-4518@aol.com
7774,1766535,Buy,0,1,2012-08-06 00:00,7774,DW-uNDXplZJmzKgL-6494@o2.pl
7775,2493596,Buy,1,1,2012-08-07 00:00,7775,DW-XgFpEfaXarY-8330@op.pl
7776,13796,Rent,0,0,2012-08-07 00:00,7776,DW-gWBXgaFFaAxAfT-5729@tutanota.com
7777,4780001,Buy,1,0,2012-08-07 00:00,7777,DW-iIacJfUwZYlfLJl-0394@gmx.com
7778,4406,Rent,0,1,2012-08-07 08:25,7778,DW-SPbItxiBawRlq-5695@outlook.com
7779,29851,Rent,0,1,2012-08-07 00:00,7779,DW-prrXSVMhiEc-1016@yahoo.com
7780,29902,Rent,0,1,2012-08-07 00:00,7780,DW-BqejNIAfYUaKjdVX-0268@live.com
7781,9770120,Buy,0,1,2012-08-07 11:35,7781,DW-TRcowYQBhRyRDb-6299@op.pl
7782,14438,Rent,0,1,2012-08-07 00:00,7782,DW-houmRDGB-1863@mail.com
7783,9626334,Buy,0,1,2012-08-08 00:00,7783,DW-pQqSVlPx-9250@gmx.com
7784,5026038,Buy,0,1,2012-08-08 06:44,7784,DW-drSeTqdyGUltl-1382@hotmail.com
7785,16930,Rent,0,1,2012-08-08 00:00,7785,DW-MgBkMmxImW-7699@op.pl
7786,14740,Rent,1,1,2012-08-08 00:00,7786,DW-ZPCpuOMqfJZKl-6333@tutanota.com
7787,17302,Rent,1,1,2012-08-08 18:10,7787,DW-vlUdTRjpE-8587@live.com
7788,45010,Rent,0,1,2012-08-08 10:13,7788,DW-pWMuHopg-8704@inbox.lv
7789,18097,Rent,0,1,2012-08-08 00:00,7789,DW-xdguIvBGR-8789@onet.pl
7790,13557,Rent,0,1,2012-08-08 00:00,7790,DW-lwyZXeOz-0453@op.pl
7791,942163,Buy,0,1,2012-08-08 06:27,7791,DW-tkgndurBXh-7164@gmail.com
7792,135320,Buy,0,1,2012-08-09 16:25,7792,DW-PbhOUOnsBARw-6147@hotmail.com
7793,5353948,Buy,0,0,2012-08-09 00:00,7793,DW-cnBQQKpEFivJZby-7765@onet.pl
7794,1376416,Buy,0,0,2012-08-09 10:37,7794,DW-IhNewdCYb-3186@icloud.com
7795,40823,Rent,0,1,2012-08-09 00:00,7795,DW-VypNplqZSKyXt-0806@gmail.com
7796,7962031,Buy,0,1,2012-08-09 00:00,7796,DW-jsfqPgbdtpGlC-7585@gmx.com
7797,14212,Rent,0,1,2012-08-09 00:00,7797,DW-WOzikvVnBuzB-4606@tutanota.com
7798,22723,Rent,0,1,2012-08-09 00:00,7798,DW-dtMSzDXTrQmop-0227@outlook.com
7799,19568,Rent,1,0,2012-08-09 08:49,7799,DW-KsapatNXEIjXrpY-0479@inbox.lv
7800,19881,Rent,0,1,2012-08-09 00:00,7800,DW-qiobFCBGs-7152@aol.com
7801,2641588,Buy,1,1,2012-08-09 00:00,7801,DW-HwSghBFLRJGBm-0732@yahoo.com
7802,8545624,Buy,0,1,2012-08-09 00:00,7802,DW-RdIKMHXg-9922@yandex.com
7803,15901,Rent,0,1,2012-08-09 00:00,7803,DW-JgTgSDoHhViPsyOW-6776@protonmail.com
7804,6477,Rent,0,1,2012-08-09 00:00,7804,DW-qjDDPwYrfbtEf-8404@aol.com
7805,2890081,Buy,0,1,2012-08-09 00:00,7805,DW-TFulnFtNuoVCsF-3381@o2.pl
7806,645239,Buy,0,1,2012-08-10 00:00,7806,DW-SkiQzwJefUUnOB-9678@wp.pl
7807,39100,Rent,0,1,2012-08-10 12:46,7807,DW-aNlQBQIQ-1681@mail.com
7808,3940726,Buy,0,1,2012-08-10 11:35,7808,DW-wUGmrNgiOcDvw-1483@interia.pl
7809,2386734,Buy,0,1,2012-08-10 13:18,7809,DW-PqdDNhnamHgqO-7992@outlook.com
7810,39538,Rent,0,1,2012-08-10 09:54,7810,DW-nxXVsGPyZTUp-3593@yahoo.com
7811,4746929,Buy,0,1,2012-08-10 00:00,7811,DW-cKdauOxEqM-6678@protonmail.com
7812,7348,Rent,0,1,2012-08-10 11:35,7812,DW-TzUiaPixRlNOLKMV-6561@hotmail.com
7813,24265,Rent,0,1,2012-08-10 00:00,7813,DW-EaAmhRhRoat-8826@protonmail.com
7814,881055,Buy,1,1,2012-08-10 00:00,7814,DW-NFdyrIaSXLnpiX-4517@op.pl
7815,22933,Rent,1,1,2012-08-11 00:00,7815,DW-hIlSTGoeo-6492@tutanota.com
7816,4622585,Buy,1,0,2012-08-11 00:00,7816,DW-iAQUkvXnOA-7537@op.pl
7817,44799,Rent,0,1,2012-08-11 00:00,7817,DW-UYIXoLAd-0981@gmail.com
7818,6464312,Buy,0,1,2012-08-11 00:00,7818,DW-OGjlIhHjIotOZeHI-4837@live.com
7819,4896518,Buy,0,1,2012-08-11 00:00,7819,DW-FSKwzugMVACRChWN-2043@outlook.com
7820,664297,Buy,0,1,2012-08-11 12:56,7820,DW-ncHQeROBRoTfp-8557@interia.pl
7821,2902064,Buy,0,1,2012-08-11 00:00,7821,DW-BaxIcruRBv-1903@aol.com
7822,9177792,Buy,0,0,2012-08-12 00:00,7822,DW-PPIRSnCGAxu-1645@hotmail.com
7823,15227,Rent,0,1,2012-08-12 08:38,7823,DW-LBdtgfCrqmfauY-9790@onet.pl
7824,1134070,Buy,0,1,2012-08-12 00:00,7824,DW-aqUVQyXLzE-2038@onet.pl
7825,836064,Buy,1,1,2012-08-12 00:00,7825,DW-rVSVDSDbKYh-5994@aol.com
7826,14167,Rent,0,1,2012-08-12 00:00,7826,DW-bBwNyPfqqVROPeG-8266@protonmail.com
7827,3505748,Buy,0,1,2012-08-12 17:12,7827,DW-LlsJHACT-3733@outlook.com
7828,928548,Buy,0,1,2012-08-12 00:00,7828,DW-VQHyiBQBsw-1914@live.com
7829,25906,Rent,0,1,2012-08-12 00:00,7829,DW-XjBhZdQNnUbsFQC-7403@mail.com
7830,12473,Rent,0,1,2012-08-12 00:00,7830,DW-DplgJZNTVYRRKuWe-6632@aol.com
7831,18124,Rent,0,1,2012-08-12 07:10,7831,DW-XvhKlvIBE-3577@icloud.com
7832,344903,Buy,1,0,2012-08-12 00:00,7832,DW-QnmCYTJZeBCZpUQ-8526@me.com
7833,9955913,Buy,1,1,2012-08-12 00:00,7833,DW-vlEbWBVivvVlSPI-6047@o2.pl
7834,8836,Rent,0,1,2012-08-13 00:00,7834,DW-iCbOPYubmgci-4250@o2.pl
7835,2973,Rent,0,0,2012-08-13 16:53,7835,DW-dQHjFQtuXRQuwBC-7046@me.com
7836,44737,Rent,0,1,2012-08-13 00:00,7836,DW-YWGnLdQaqE-2423@zoho.com
7837,27084,Rent,1,0,2012-08-13 00:00,7837,DW-SpaUSApSsPIf-1737@tutanota.com
7838,17120,Rent,1,1,2012-08-13 06:31,7838,DW-bpmWbPbXqqxzsq-7723@yahoo.com
7839,2947742,Buy,0,1,2012-08-13 18:51,7839,DW-CqrgyXrguawWnPo-5177@interia.pl
7840,8435240,Buy,0,1,2012-08-13 00:00,7840,DW-umBkdoQkAnQJdd-4635@aol.com
7841,1453044,Buy,0,1,2012-08-13 00:00,7841,DW-mdiQyyVrKgj-6026@o2.pl
7842,2746959,Buy,0,1,2012-08-13 00:00,7842,DW-MJJWEAmPprB-1439@interia.pl
7843,12821,Rent,0,1,2012-08-14 00:00,7843,DW-oTxvTshUPqKEhScN-8696@gmx.com
7844,2058,Rent,0,1,2012-08-14 00:00,7844,DW-kJeNUigyGzG-6298@onet.pl
7845,4093698,Buy,0,1,2012-08-14 00:00,7845,DW-wHbcdulINmizZSGQ-0682@protonmail.com
7846,62082,Buy,0,1,2012-08-14 00:00,7846,DW-WqwZsEKHLATMCy-6330@op.pl
7847,5537,Rent,0,1,2012-08-14 12:59,7847,DW-RmVwjkqq-5656@interia.pl
7848,569062,Buy,0,1,2012-08-14 00:00,7848,DW-zamolRjyIVcsmp-7723@me.com
7849,19837,Rent,0,1,2012-08-15 00:00,7849,DW-sfuPpgSVvrGIUQs-0972@op.pl
7850,5042,Rent,0,1,2012-08-15 06:55,7850,DW-nInyylEPobddCr-8658@tutanota.com
7851,2869559,Buy,0,1,2012-08-15 00:00,7851,DW-XiwMFnJouygpdGu-9594@mail.com
7852,2372698,Buy,0,1,2012-08-15 00:00,7852,DW-MtloGOxPHU-6440@yahoo.com
7853,4999557,Buy,0,1,2012-08-15 00:00,7853,DW-dJSpDCWfdnk-2909@me.com
7854,3174054,Buy,1,1,2012-08-15 00:00,7854,DW-cbWArVPHDJK-8638@protonmail.com
7855,18156,Rent,0,1,2012-08-15 00:00,7855,DW-cgDjcojLQGZFkj-8285@o2.pl
7856,3432768,Buy,0,1,2012-08-15 07:25,7856,DW-QyneEQtxQJ-0990@live.com
7857,142575,Buy,0,1,2012-08-15 00:00,7857,DW-rphDkOcU-1964@gmx.com
7858,30365,Rent,0,1,2012-08-16 00:00,7858,DW-mhJqcTJy-1057@tutanota.com
7859,11533,Rent,0,1,2012-08-16 10:24,7859,DW-VLJxtGzOiUhcmNm-5416@yandex.com
7860,7132290,Buy,0,1,2012-08-16 00:00,7860,DW-QWRfGfaL-7299@outlook.com
7861,29051,Rent,0,1,2012-08-16 00:00,7861,DW-QVcrYZOzP-6790@interia.pl
7862,943483,Buy,0,1,2012-08-16 12:21,7862,DW-nswrRYTYkLxT-3651@protonmail.com
7863,24915,Rent,0,1,2012-08-16 00:00,7863,DW-RrChgFaV-7756@yandex.com
7864,13309,Rent,0,1,2012-08-17 06:16,7864,DW-GjpuHhJgiwRiKtG-4165@hotmail.com
7865,3893,Rent,0,1,2012-08-17 00:00,7865,DW-KSZLJuOvABAgtk-6334@icloud.com
7866,8207109,Buy,0,1,2012-08-17 00:00,7866,DW-QrsOWapmEeiYESY-7025@o2.pl
7867,1824967,Buy,0,1,2012-08-17 00:00,7867,DW-aivxxNLj-6071@live.com
7868,28397,Rent,0,1,2012-08-17 00:00,7868,DW-NXrSZzWCEjm-9431@yandex.com
7869,13302,Rent,0,1,2012-08-17 14:37,7869,DW-drGPpoHv-7446@op.pl
7870,39803,Rent,0,1,2012-08-17 00:00,7870,DW-KIdLNxnZosZuP-7976@me.com
7871,36141,Rent,0,1,2012-08-17 08:06,7871,DW-pqZcgWlpuizpgcC-8798@yahoo.com
7872,24735,Rent,1,1,2012-08-17 00:00,7872,DW-WLXmSYSnpngD-5682@interia.pl
7873,21276,Rent,1,1,2012-08-17 13:40,7873,DW-nYVXSRXiE-7541@op.pl
7874,2705382,Buy,0,1,2012-08-17 00:00,7874,DW-srMbvUiFgAlwy-4350@interia.pl
7875,163920,Buy,0,0,2012-08-17 10:37,7875,DW-WRUxEMfrN-3384@zoho.com
7876,17184,Rent,0,1,2012-08-18 00:00,7876,DW-ythKcILHnfqRe-0599@hotmail.com
7877,49914,Rent,1,1,2012-08-18 00:00,7877,DW-bflMOkZvKaQ-6275@protonmail.com
7878,30941,Rent,0,1,2012-08-18 00:00,7878,DW-gGXuPMpTMUaov-5194@op.pl
7879,13055,Rent,0,1,2012-08-18 00:00,7879,DW-aXsUqQMALYLwCWm-9655@outlook.com
7880,684051,Buy,0,1,2012-08-18 14:41,7880,DW-UimuiaujD-6221@op.pl
7881,25809,Rent,0,1,2012-08-18 00:00,7881,DW-UuFGngZyh-5168@interia.pl
7882,5012,Rent,0,1,2012-08-18 00:00,7882,DW-YgCxXEFR-9751@gmx.com
7883,2849909,Buy,0,0,2012-08-18 00:00,7883,DW-pehepAGwGSEPWh-8303@yahoo.com
7884,7861,Rent,1,1,2012-08-18 00:00,7884,DW-XDQDCAoErDm-7773@protonmail.com
7885,49140,Rent,0,1,2012-08-18 00:00,7885,DW-BoZsHFSEOgsBQJ-3518@inbox.lv
7886,148443,Buy,0,1,2012-08-18 00:00,7886,DW-zMbTvRsoUZSkS-7168@yandex.com
7887,13463,Rent,0,1,2012-08-18 00:00,7887,DW-tKGxyvlcXbOOMNw-1046@me.com
7888,26106,Rent,0,1,2012-08-19 00:00,7888,DW-YWGnLdQaqE-2423@zoho.com
7889,15727,Rent,0,1,2012-08-19 07:36,7889,DW-fdfhiZzb-4556@tutanota.com
7890,4665,Rent,0,1,2012-08-19 11:38,7890,DW-kmqDUrxbHqeMuoQD-6183@interia.pl
7891,4252551,Buy,0,1,2012-08-19 00:00,7891,DW-MZISJBnFfyfI-1134@inbox.lv
7892,6570292,Buy,0,1,2012-08-19 11:27,7892,DW-LucWPoEZtTVg-1561@inbox.lv
7893,5269,Rent,0,1,2012-08-19 00:00,7893,DW-yCraHjxCXmQwEbK-6164@mail.com
7894,708220,Buy,0,1,2012-08-19 00:00,7894,DW-fcUIPfZRRxGB-7937@wp.pl
7895,667001,Buy,0,1,2012-08-19 00:00,7895,DW-esLdhpswKoaBkz-7709@tutanota.com
7896,4834159,Buy,0,1,2012-08-19 00:00,7896,DW-oAhpUBrxmEeWPCrp-1152@icloud.com
7897,12780,Rent,1,1,2012-08-19 00:00,7897,DW-NFzJvEEEzDphJSz-9337@outlook.com
7898,8155,Rent,0,1,2012-08-19 17:24,7898,DW-jROIuIIJBSgCmz-9291@interia.pl
7899,4904,Rent,0,1,2012-08-20 20:42,7899,DW-ikPZCesmqBCHM-3526@yahoo.com
7900,6395326,Buy,1,1,2012-08-20 00:00,7900,DW-GOAGummtKRuPm-8959@yandex.com
7901,463001,Buy,1,0,2012-08-20 09:48,7901,DW-CRedxDMehqL-9382@mail.com
7902,7648,Rent,0,1,2012-08-20 00:00,7902,DW-SrsuIqju-4162@zoho.com
7903,8597079,Buy,1,1,2012-08-20 00:00,7903,DW-XlbYNGFRUmDE-9073@yandex.com
7904,9859137,Buy,0,1,2012-08-20 00:00,7904,DW-VMfYAqguewN-3962@interia.pl
7905,3701711,Buy,0,1,2012-08-20 00:00,7905,DW-axGFKqridzNtUYT-3973@wp.pl
7906,16012,Rent,0,1,2012-08-20 00:00,7906,DW-NkSClqvOTe-4647@outlook.com
7907,2053498,Buy,0,1,2012-08-20 00:00,7907,DW-RfKQgiyPinFgWl-8951@interia.pl
7908,20953,Rent,0,0,2012-08-20 00:00,7908,DW-ZkVMDtNke-5929@yandex.com
7909,18888,Rent,1,1,2012-08-20 10:30,7909,DW-GDpYlySFhYAMZ-2142@me.com
7910,23891,Rent,0,1,2012-08-20 14:01,7910,DW-aIhqpAPGBX-1583@interia.pl
7911,427661,Buy,1,1,2012-08-21 13:13,7911,DW-ZnUZAXehOrNJqL-9394@hotmail.com
7912,693058,Buy,1,1,2012-08-21 06:50,7912,DW-tuRNsYEBPJEVgFp-0732@tutanota.com
7913,10696,Rent,0,1,2012-08-21 06:33,7913,DW-BlTVOXVSog-6323@onet.pl
7914,6889354,Buy,0,0,2012-08-21 00:00,7914,DW-rgmILSBBfEx-0797@yahoo.com
7915,1401810,Buy,0,0,2012-08-21 00:00,7915,DW-POFYnZIuD-5799@outlook.com
7916,9584465,Buy,0,1,2012-08-21 00:00,7916,DW-ZMcPtuJqM-3852@inbox.lv
7917,1641369,Buy,0,1,2012-08-21 12:29,7917,DW-qUCBZPvUtklGQEpQ-1835@hotmail.com
7918,19390,Rent,0,1,2012-08-22 00:00,7918,DW-AUeOhoObgqDvQyx-2315@gmx.com
7919,18895,Rent,0,1,2012-08-22 00:00,7919,DW-EaAmhRhRoat-8826@protonmail.com
7920,596279,Buy,1,1,2012-08-22 00:00,7920,DW-kKgKtuQwtBXtQS-6368@mail.com
7921,2788492,Buy,0,0,2012-08-22 00:00,7921,DW-GgJFQkmiJCnwGKyQ-5439@o2.pl
7922,32045,Rent,0,1,2012-08-22 00:00,7922,DW-sLTJrZLetioysmX-5564@interia.pl
7923,8261,Rent,1,1,2012-08-22 00:00,7923,DW-KntBXaovOuxPyV-8622@live.com
7924,16962,Rent,0,1,2012-08-23 00:00,7924,DW-skeDYZMyqOBOdskc-2308@inbox.lv
7925,2293454,Buy,0,1,2012-08-23 00:00,7925,DW-IGPKxeWxsEyh-1963@wp.pl
7926,26903,Rent,0,1,2012-08-23 00:00,7926,DW-mvmTGCSzkax-0963@interia.pl
7927,8955958,Buy,1,1,2012-08-23 06:21,7927,DW-ROKilxqeNDlS-9467@o2.pl
7928,890911,Buy,0,1,2012-08-23 00:00,7928,DW-XeBFLWFIuDRUrqwp-7479@gmx.com
7929,10167,Rent,0,0,2012-08-23 00:00,7929,DW-TxUuZkBDh-1946@yahoo.com
7930,1869656,Buy,0,1,2012-08-24 00:00,7930,DW-gpygbNfRLWGqZP-9394@hotmail.com
7931,29794,Rent,0,1,2012-08-24 00:00,7931,DW-IuLtncUvwIstuWs-3031@wp.pl
7932,23244,Rent,0,1,2012-08-24 00:00,7932,DW-eLgNpRDiFgJtEd-7758@inbox.lv
7933,28156,Rent,0,1,2012-08-24 00:00,7933,DW-LzxAEdXqS-0818@yandex.com
7934,44248,Rent,0,1,2012-08-24 00:00,7934,DW-ipJxkgpWYUKD-5573@yandex.com
7935,1618702,Buy,1,1,2012-08-25 00:00,7935,DW-JmdwnpJgkPXfi-0421@tutanota.com
7936,23553,Rent,0,1,2012-08-25 00:00,7936,DW-hnKLjYFTgN-4736@mail.com
7937,19338,Rent,1,1,2012-08-25 00:00,7937,DW-qIvTlZSEoEtpLi-2648@yahoo.com
7938,9017,Rent,1,1,2012-08-25 11:27,7938,DW-LtdUvQqvvpk-3418@hotmail.com
7939,1924849,Buy,0,1,2012-08-25 09:29,7939,DW-GiEiZAwPhodACY-5071@outlook.com
7940,890588,Buy,0,1,2012-08-26 00:00,7940,DW-ryGZimUOTI-3112@gmx.com
7941,13122,Rent,0,1,2012-08-26 00:00,7941,DW-JIUszONwqlAZz-3806@gmail.com
